sample_id,predicted_price
149033,0.96
61289,14.49
72605,21.64
5838,11.16
258366,3.83
289068,33.5
131193,7.82
27056,23.23
92007,21.96
9570,29.14
174456,22.2
156694,122.37
36496,24.79
228864,33.16
262510,39.95
222329,28.61
8440,6.54
217525,15.72
287664,4.89
140380,7.89
181617,4.97
276129,5.94
252553,23.69
247005,17.14
254077,73.29
224250,10.81
231280,15.25
29629,14.98
134836,8.22
236259,21.08
164981,11.26
197498,-9.52
53998,8.72
253434,43.35
101500,25.14
244686,33.03
245700,3.72
103869,20.22
260712,9.93
204197,0.04
182870,12.63
120134,5.99
22610,25.94
208037,37.69
28850,17.89
203918,22.46
137094,-5.42
16176,46.29
8988,15.01
197846,32.73
166183,11.56
209507,74.01
17867,21.95
199951,31.44
254832,17.16
258012,12.06
181548,14.39
155255,16.82
267236,96.09
72339,28.08
249962,10.69
114819,19.06
118311,14.3
268205,27.81
202782,10.3
60792,22.32
40829,5.48
8347,13.52
208688,27.41
273856,16.71
196808,20.56
8248,31.8
292693,67.03
248581,33.38
220612,18.52
169039,10.89
107959,-2.97
168763,30.96
125738,22.65
190268,55.15
182336,10.83
207502,54.97
8260,1.29
277817,9.74
75553,16.69
96024,10.71
106366,22.15
206995,15.38
242386,14.6
265201,17.83
239709,13.08
27951,11.26
85649,45.07
91507,10.68
213190,12.61
131820,11.42
161965,14.36
135384,15.38
284621,15.95
206104,24.88
199483,29.62
71960,49.53
269989,22.24
124768,2.64
280610,17.94
210069,7.05
173429,22.76
48203,16.89
48439,23.13
20020,51.13
256510,48.72
247261,12.0
11577,26.46
113421,9.01
227596,11.31
266544,95.82
308,21.41
110735,25.51
225711,39.26
167713,46.8
211235,31.3
154460,35.03
132015,4.15
98502,-0.44
23958,26.19
222691,14.66
177245,18.83
227516,14.8
212344,63.7
244988,20.95
71198,18.48
131369,36.13
188910,14.91
160270,13.43
293839,16.54
253368,26.86
88551,47.93
226444,38.13
85212,8.45
209855,8.84
27886,57.95
104933,13.92
80601,25.52
153771,19.98
241657,12.54
256338,50.05
7217,-6.0
79022,2.56
89197,7.12
226656,27.84
82915,6.32
230396,22.95
269616,23.14
29061,13.25
3354,23.49
4790,14.09
31963,8.65
266991,36.93
58092,27.91
47654,33.9
253260,15.16
126464,8.44
37505,10.15
81860,20.81
72665,34.01
138971,8.09
202303,26.46
231702,14.19
294622,49.82
221199,34.6
2814,36.67
54602,18.04
42653,20.08
197214,29.12
22597,37.84
178875,15.86
80793,46.35
66711,27.75
24839,52.44
23977,15.9
94789,19.99
124330,11.81
277789,0.89
253909,26.27
99975,8.56
226126,4.81
136831,10.63
17722,15.36
22135,9.86
190059,11.3
298725,18.81
22430,25.68
105770,13.24
217679,26.52
226424,25.02
57010,48.06
106168,15.46
57946,24.96
10899,18.07
34565,42.6
122351,34.79
173155,28.13
149192,51.92
149364,19.08
287190,9.52
176054,18.27
41465,12.75
44844,11.59
112891,12.1
78893,23.21
81771,81.98
6323,6.79
62078,25.62
64353,23.25
299009,29.04
144726,9.36
261114,9.15
168312,7.66
76280,10.83
220778,18.72
209222,31.2
91755,9.44
105837,31.5
132257,8.22
180206,31.31
204182,6.57
157595,105.58
124327,18.46
81945,54.71
215071,12.67
67425,30.36
56936,6.68
172328,9.91
211525,9.79
198608,5.87
125192,36.61
70153,20.92
108633,-14.5
209563,41.12
64691,19.97
204546,28.03
110763,16.82
261876,16.64
104839,17.01
60368,33.24
280056,10.8
66715,-7.38
46923,-4.54
107661,25.82
50407,41.04
62687,25.83
77118,20.02
121047,44.17
53028,20.82
238114,19.69
51021,17.17
15425,16.94
180450,14.45
134149,34.83
259078,22.45
179880,19.29
185277,0.94
12160,0.69
274275,23.13
45093,18.03
246733,33.68
204194,-0.82
175117,27.27
20587,17.51
155438,9.23
244251,17.43
100103,28.02
4103,43.89
235850,23.13
158541,10.29
70247,13.87
297564,8.37
61621,24.91
199799,13.55
190451,6.62
175195,43.71
27334,14.26
199761,-6.31
204355,10.5
264655,11.42
60060,5.27
27382,5.92
288185,31.55
96839,3.74
101937,24.75
22299,22.04
203828,26.56
95410,13.16
24724,11.26
291667,42.15
68985,8.73
131317,31.59
32538,11.42
170841,12.08
154373,15.39
163245,11.0
155473,13.31
24733,13.24
75273,12.04
14118,-0.87
25334,16.8
266525,111.91
16281,27.57
204976,4.88
139230,18.64
148657,62.67
153308,23.05
91957,21.85
294069,19.13
157395,91.76
54163,29.66
121928,25.8
153720,18.88
258846,4.72
14680,9.23
141250,37.82
298926,29.25
283695,4.87
160670,8.52
75317,13.74
244249,21.44
197218,31.12
181188,26.01
250041,17.02
43074,7.06
157458,55.37
180953,7.86
37003,12.6
6380,36.59
23964,35.61
71395,30.14
131150,10.87
237493,37.15
14858,16.65
92336,52.5
280230,2.88
148198,5.45
243271,21.13
128166,30.8
290931,21.74
240008,27.79
156655,11.28
151276,20.58
102844,80.36
155688,25.67
15818,28.32
75031,16.07
41471,-0.16
184037,21.1
113542,23.16
65188,7.14
121090,27.74
256722,40.54
88726,8.35
183857,22.02
82369,35.87
178882,6.74
224526,39.65
196617,53.62
65535,10.72
150490,12.51
263621,20.96
219392,17.53
202515,22.17
287046,9.24
224328,26.42
252135,19.87
279249,5.94
284744,11.39
48567,28.17
203375,38.39
37001,15.37
214591,11.13
195600,75.48
132215,21.74
150907,26.8
164552,12.43
284777,3.0
39639,39.46
262950,20.72
283625,14.92
76754,13.7
291948,20.74
431,10.78
19681,44.96
248100,44.24
166123,11.24
92833,10.22
17970,54.44
116446,39.08
242606,6.02
115954,11.45
161301,47.02
235613,34.89
74115,35.4
50137,11.47
262073,25.63
214886,45.26
179265,24.07
20091,50.39
293038,16.52
19221,47.28
100753,25.95
256718,18.08
171242,29.31
189770,37.14
212561,84.55
245554,20.51
116587,19.53
225734,28.66
192436,13.56
191389,-1.87
196145,46.66
240013,4.52
116694,17.17
230370,18.77
221933,19.47
185395,32.56
18634,7.09
191624,19.83
37116,6.96
17406,35.72
165471,15.77
231253,14.64
88142,13.37
32724,6.73
106882,53.81
94531,19.75
13897,50.22
46439,5.61
64069,13.31
149026,44.75
225691,19.61
211959,13.29
23023,9.49
291993,9.16
265509,28.62
259814,21.31
140369,38.21
218932,12.9
92185,17.45
222265,13.04
154233,25.71
248544,43.15
18881,41.92
67694,55.2
62491,1.46
8400,45.14
3451,25.39
264369,23.69
281947,11.21
133873,12.62
291131,3.32
295139,11.39
51211,18.13
104044,13.9
172291,52.03
155575,25.54
64853,34.81
31746,15.59
113433,26.26
277551,15.95
82305,10.94
232613,33.51
294152,7.24
262833,21.57
246347,10.1
296864,18.28
55819,31.9
295144,33.6
160446,48.18
281065,10.47
279473,12.03
108683,23.92
185379,5.56
20837,49.52
98562,21.75
146671,45.61
56378,-0.06
124797,11.05
196446,51.63
180204,10.73
137515,9.32
277825,18.61
214312,14.47
101283,38.92
152208,37.84
180880,13.82
294052,17.6
284894,14.49
297423,24.71
23541,27.77
146645,51.95
21082,52.96
31231,-1.23
150674,19.55
143765,64.04
240499,12.52
18163,24.54
195930,69.08
211726,54.68
224904,14.45
83170,24.99
12162,3.49
271528,4.65
86506,-3.56
237260,17.5
56556,64.68
31839,2.06
94962,12.84
21370,26.76
206144,8.27
167944,25.71
218319,14.82
38905,16.73
156729,83.19
131618,20.03
21149,18.44
110497,17.93
116937,21.69
97514,17.41
194937,29.21
4540,49.6
32169,49.57
285431,13.12
113507,6.32
105358,45.3
234977,20.37
125435,-6.72
208665,15.66
104823,29.31
155890,-5.41
238626,40.79
172153,6.53
124203,18.34
221731,4.95
296018,15.17
24689,23.38
149434,21.65
54212,7.51
37315,16.65
144274,49.29
212050,7.64
276880,9.58
139339,21.83
253963,12.81
221712,34.75
93256,16.96
257159,19.78
284592,10.32
209084,57.13
132365,16.18
225325,12.91
181886,33.8
216702,20.11
236479,20.24
132175,-1.24
225355,20.94
81192,6.44
253785,29.12
76915,12.95
295666,11.37
102558,25.61
118023,40.23
226172,37.34
93524,33.06
128904,25.12
223612,36.95
70146,19.15
40182,6.24
262234,54.29
9208,15.49
275732,19.0
171831,23.84
202096,14.59
270204,7.97
293053,1.96
87184,15.28
161444,70.0
247479,23.63
213387,31.5
262441,15.93
256651,48.4
15999,17.31
116388,15.89
99986,10.47
52295,19.51
40485,15.92
124178,5.87
46859,7.47
130819,-8.17
115119,18.52
42922,17.92
79066,3.06
114880,41.72
110767,38.65
75775,32.52
266951,28.37
125780,5.11
28155,9.56
158049,19.21
206303,28.07
30189,21.86
256576,11.27
292395,48.01
238610,-1.6
1325,13.69
247284,13.06
138571,20.55
73117,29.02
248343,25.05
108892,10.91
219049,20.13
240896,16.12
247617,25.5
3992,20.9
250785,35.07
237669,20.0
240161,24.81
220896,47.21
136383,25.18
188095,14.88
198,2.37
6233,31.18
250344,30.34
236872,60.67
259403,-2.93
122966,4.82
269321,20.09
53779,15.6
237494,6.07
66125,23.99
113212,4.56
253999,12.42
142369,75.93
205317,48.2
61669,15.47
204166,17.19
74853,23.01
42825,1.02
83032,16.79
40208,1.02
240821,30.86
51548,76.6
154927,-1.43
296900,14.71
252902,19.73
207462,2.03
118939,12.41
246298,42.38
167591,30.68
31091,18.46
258872,15.23
34900,36.59
196191,74.4
27142,50.79
200820,-0.49
171486,18.18
180381,52.56
121439,28.58
42385,1.91
176327,17.91
198974,48.37
179612,27.8
47244,18.42
131656,57.94
7185,21.44
287331,7.92
166522,19.93
289022,30.98
44058,11.47
33578,17.46
108510,3.84
200587,14.88
94779,18.13
153968,9.68
38367,7.6
34013,29.73
88582,31.4
272055,-7.34
85373,16.55
10356,28.06
172699,59.52
245285,19.08
286301,17.44
112601,37.36
284214,26.07
62914,19.83
127862,3.0
3350,8.1
164258,14.67
66077,17.08
285587,3.97
178571,32.37
47644,3.62
4269,2.29
46948,17.28
101476,19.59
259961,16.36
59601,2.65
41886,9.57
165754,22.34
94654,13.1
188741,8.94
285922,7.35
171629,16.53
205661,23.79
146527,62.0
109800,41.37
13189,17.04
14302,7.43
151568,11.11
71573,29.81
152059,3.5
217115,-0.48
8844,22.03
85447,53.92
147168,62.71
157766,25.44
261169,33.54
281325,4.22
147123,25.39
294625,46.5
232495,22.28
222298,18.76
142871,40.64
135444,22.21
215929,18.01
127842,33.45
256842,-0.04
4556,55.22
159585,15.1
13013,23.49
56133,28.6
70994,20.33
95797,24.54
79746,43.53
275176,11.63
48090,33.38
174676,8.04
257728,16.91
146427,57.88
62463,12.28
101730,37.18
101255,30.86
9783,20.08
188715,28.59
280743,14.24
272245,21.64
94070,18.32
25318,22.69
180928,34.01
255396,-4.26
268594,2.91
149063,39.34
212396,30.13
227978,14.72
186568,7.97
133463,13.49
119291,47.7
21937,7.56
237863,18.4
290698,10.24
213851,32.5
240981,5.94
11498,38.96
277058,10.38
111682,17.03
127740,43.04
241665,13.9
9578,10.55
286937,26.64
33104,1.18
293337,15.85
4927,15.9
224604,7.98
293888,27.77
284729,50.21
27490,5.63
206165,0.44
147452,53.41
191483,25.98
123450,9.61
236119,32.65
128318,3.5
30901,38.84
221403,49.53
139413,8.24
178941,26.64
229319,29.66
128889,81.87
59149,1.25
113643,15.67
31195,26.66
230209,41.04
31768,18.16
265007,20.53
8932,42.2
148514,49.14
191402,17.11
196570,54.55
208388,42.53
222996,17.55
226076,10.14
20764,42.54
226526,37.07
284313,15.02
250221,50.86
160951,7.83
268550,19.5
88785,11.89
237298,17.95
20685,45.6
49479,8.77
48890,3.54
44071,22.6
276511,21.11
276313,5.72
82869,-7.73
191019,16.42
39424,34.22
251232,13.2
161562,83.02
138345,13.17
232448,10.07
105828,1.39
252797,52.55
22256,22.73
123628,30.12
130649,23.64
107384,16.94
288577,34.58
36667,11.96
135305,30.65
251623,23.95
242373,11.62
146546,50.39
155872,13.2
294529,36.13
81916,17.42
75001,40.65
95723,18.89
289755,15.25
111468,30.98
73344,5.02
146904,56.28
235933,12.39
29161,9.1
210174,21.81
131298,31.42
213616,6.83
22111,16.63
272009,6.08
247739,31.85
181797,11.53
194879,5.83
21928,67.2
139386,43.55
73813,37.59
195783,58.72
33537,27.42
157739,22.46
102254,48.06
276430,12.0
274532,81.05
173162,19.74
185412,-9.11
193086,39.47
102609,25.64
229972,46.25
16048,7.74
197423,5.55
133948,12.45
2750,56.29
138109,23.86
206595,26.12
250022,48.67
60868,10.41
161635,50.45
102842,24.49
173085,27.7
242705,7.84
142365,35.89
290390,20.82
127120,15.0
130357,-6.27
23145,39.04
89894,5.95
193649,8.44
95666,7.89
261248,12.78
97246,66.87
14227,18.63
9345,17.87
205286,6.63
292980,28.6
35711,3.4
100160,12.44
36244,22.13
11286,10.46
143312,17.5
168341,5.55
47579,22.95
171549,19.96
287457,23.0
19808,2.5
119869,6.61
185551,6.94
294877,37.08
30738,17.69
16391,28.38
187893,33.54
96745,33.32
153069,4.86
217644,25.64
69686,7.83
226296,36.0
242522,24.34
66818,38.12
216773,8.05
104682,7.94
13610,9.12
95390,29.55
216673,20.71
174105,1.0
175554,15.77
14329,17.36
142447,65.81
204594,54.86
75041,15.31
19778,48.04
139664,22.28
231778,25.15
7959,30.21
158327,10.96
147956,45.27
23996,6.65
258369,27.44
204917,14.86
250199,5.44
63179,16.89
215629,27.92
216152,6.23
42528,26.7
6333,14.22
242009,14.17
256065,17.62
115483,19.33
135715,26.81
241271,11.06
74647,19.09
28809,22.79
277592,30.4
54392,8.36
72654,5.22
118868,10.77
192359,14.07
22233,29.73
290674,20.36
209716,35.4
222321,8.53
20939,45.88
189088,26.89
4644,8.07
6372,24.38
207917,13.32
125402,8.75
67651,21.51
228667,32.8
144960,43.27
174256,14.7
44226,19.26
90635,16.88
206266,82.4
243101,10.29
129190,8.08
119236,-4.98
231004,35.71
42071,7.15
209547,5.08
129225,32.87
99431,51.2
44712,6.24
29330,24.14
57980,15.32
31989,25.67
268535,12.11
8812,65.59
219305,45.23
265570,7.68
253827,26.42
94039,33.19
42823,-6.05
186214,6.75
102442,36.77
239470,23.48
204072,31.89
168628,53.24
22929,40.74
13470,24.68
7445,22.41
171122,19.39
235540,0.7
75876,5.79
196872,36.43
205971,5.2
185001,2.74
271406,7.13
34745,15.3
275051,33.12
172493,21.24
102928,3.42
292703,13.14
296078,25.66
30599,12.22
267489,16.19
222016,28.01
149017,12.3
236167,132.22
56812,31.27
3222,28.56
164115,10.94
151345,55.58
183186,19.38
284173,7.49
88319,-3.71
50140,14.47
103888,11.29
154397,12.34
72992,42.17
74557,3.81
47851,7.32
194132,13.92
10094,13.56
213671,16.61
73036,15.12
96416,8.34
45184,39.52
229658,49.15
133184,1.41
57860,43.79
199532,20.13
250977,3.13
200743,19.92
118598,20.44
32056,14.76
161388,20.43
8368,18.94
209362,20.52
233519,28.3
242508,24.97
190007,47.49
129458,69.94
231287,28.23
110579,69.64
184822,22.57
143825,69.68
143955,38.86
162486,31.63
238474,30.54
154991,3.28
154073,26.65
228086,53.05
251434,37.21
229560,9.06
131668,11.07
241730,34.99
214201,15.2
298421,21.15
222855,28.65
153750,12.74
292399,4.42
263043,59.06
125012,99.09
232093,16.33
181581,24.83
18624,13.29
43121,38.44
225036,25.08
294324,18.96
231255,3.54
107882,23.88
199895,51.72
13540,26.11
20857,46.43
204304,16.91
196301,67.3
78976,49.24
91345,22.34
244984,30.83
248188,18.84
109497,23.09
154667,8.46
204439,4.39
297419,13.67
191164,73.23
128210,-0.42
117568,46.03
194059,6.98
66163,4.96
146417,48.85
66431,32.18
106374,12.47
218245,19.81
213313,29.22
274217,16.48
219993,3.13
28241,7.57
51731,21.88
80368,16.32
3697,6.97
4374,5.76
11077,18.03
1810,64.87
252031,3.39
200430,23.16
137560,38.12
23588,18.44
236518,2.49
112093,54.25
162355,6.18
39017,6.85
225039,7.84
297598,-6.41
52771,9.69
206072,10.64
293149,11.13
172587,28.67
151718,23.58
4463,37.87
237809,19.7
98516,30.42
2034,40.7
133143,27.19
275895,5.64
256241,26.51
9135,32.42
281401,11.31
196395,63.6
51037,26.55
82014,20.79
180455,0.9
130336,20.68
111941,21.49
130540,50.58
157408,101.38
126024,26.69
296408,10.29
140356,9.51
54364,34.05
153949,8.59
48272,11.11
226394,20.68
291713,46.6
40586,19.18
249647,39.39
167052,42.53
21272,21.66
11277,25.06
125578,8.58
157376,85.67
68771,25.84
169997,13.21
246264,17.72
31065,32.41
104547,43.06
153872,8.32
216369,5.63
88274,19.17
279815,13.46
214253,18.81
170348,11.32
152268,71.12
204093,50.5
28322,10.59
143800,44.25
143232,23.13
149648,74.43
259475,27.0
39559,37.21
135845,49.23
29833,14.38
274681,5.45
240160,19.16
150256,4.57
188208,44.01
6213,67.26
219661,12.46
32027,26.45
218515,2.01
1389,40.07
230769,40.59
69966,52.88
178546,34.61
278184,19.24
4620,19.05
92014,18.64
297472,27.56
268759,15.67
281271,-1.2
298611,23.53
238439,51.05
127787,23.48
64171,26.68
234536,26.88
138733,6.26
297303,25.04
205076,0.92
139396,25.02
256572,33.39
120240,9.03
290868,19.33
35821,32.25
50957,128.43
131913,54.89
294006,14.11
209302,18.14
286402,26.7
80608,14.07
216245,-5.02
37838,0.96
47772,11.34
211236,8.15
131790,13.21
6075,28.83
267490,3.75
184940,18.97
14330,17.45
208223,10.39
171994,2.83
23494,42.54
183880,19.99
45112,15.9
152359,48.0
125035,28.66
94753,39.83
130029,15.88
54060,23.83
162764,5.05
185587,18.9
115824,25.21
244125,28.28
69989,9.99
202246,15.03
31965,16.31
173456,14.44
57015,42.14
277372,9.83
62135,17.7
74286,17.62
169253,96.93
157520,61.56
216790,1.8
75182,5.55
168402,21.84
130891,21.46
280730,8.21
247241,84.62
225113,31.4
52931,64.04
133245,19.0
197169,9.19
256603,15.59
258903,19.79
136585,-1.3
70383,21.82
118862,18.33
147814,59.88
223270,21.15
174690,35.95
26409,31.57
169769,40.91
130733,25.4
205212,8.14
37359,10.21
70567,22.11
184912,2.26
5807,18.1
117555,17.4
255994,21.86
130701,38.38
225101,1.85
278212,22.83
53484,34.36
235602,19.04
179064,12.86
178717,17.5
70410,11.55
294730,18.96
269316,18.77
190310,16.28
172465,11.39
43044,3.45
283768,10.64
20196,43.97
133406,37.38
293395,5.51
105675,13.41
62022,21.71
264971,11.66
87079,0.17
224464,7.4
119212,5.13
40968,17.84
176581,15.86
222102,36.91
164647,19.71
189408,7.81
261471,35.37
199536,34.53
62191,3.31
36769,13.61
229230,10.93
17306,51.46
153368,18.38
223579,19.22
127586,12.51
238232,30.53
232455,2.08
276208,3.74
257955,9.68
92705,12.16
295384,14.08
31067,18.46
49161,16.82
42854,12.77
13946,8.7
207463,53.27
270712,-1.73
239010,27.31
48255,3.57
24484,21.61
46763,9.53
140771,15.9
212756,10.5
146723,71.01
36752,20.15
163457,14.21
35684,36.12
139163,12.31
102101,55.18
211386,60.77
56124,13.43
171421,22.43
132513,12.54
192384,12.65
125608,22.87
298745,21.61
193871,19.04
197282,11.36
247574,84.04
146766,65.77
268152,76.08
109369,22.82
159448,36.42
104795,16.73
213004,38.82
17456,13.68
228351,41.75
71954,12.91
121900,14.01
247126,-0.73
54011,34.69
160929,26.19
17460,47.74
54217,13.37
284163,9.4
296261,33.75
7947,18.85
47996,4.53
35112,5.2
93816,-1.1
70964,20.34
225163,58.14
38483,17.96
159090,-7.13
199122,26.12
158714,21.6
103,17.44
64740,30.64
8978,21.16
193165,20.43
132549,23.73
175032,24.34
49444,8.99
31291,41.01
91584,15.11
287342,19.99
190020,15.49
209322,16.61
79313,47.38
82022,11.82
102374,30.93
124909,39.55
108887,35.56
14740,17.86
259378,18.46
67846,24.91
82208,14.67
106923,66.55
273878,18.94
284007,0.0
189199,10.8
107038,44.92
67332,3.63
97856,29.92
157258,109.09
174789,23.41
186225,18.22
22481,15.56
211318,-1.6
50542,32.03
135031,15.71
7296,50.96
240831,48.92
173368,11.82
170564,19.32
268098,14.66
238654,20.07
122209,21.78
262097,17.93
58903,14.42
73630,9.38
21476,23.74
265964,163.09
225331,51.6
256830,53.09
2110,60.17
10467,23.19
160936,38.88
281036,24.31
1107,11.13
90028,22.77
119361,16.21
24132,31.54
208607,16.22
18213,16.69
279521,11.95
72915,16.01
23031,-0.95
77996,2.24
152771,11.8
176725,63.8
155122,17.92
261622,20.83
247637,29.95
1987,53.99
276009,18.94
14764,21.68
283479,11.08
242450,17.91
295595,-0.91
255487,8.39
196728,23.72
48678,-2.31
159671,22.38
292044,1.54
25253,4.57
66831,27.34
30728,11.33
99984,28.0
43789,20.34
179727,3.83
147411,31.23
217175,13.42
186996,21.23
114033,20.45
170861,8.91
46507,5.39
144079,61.85
158209,9.96
271818,26.4
110998,26.15
266828,13.36
293738,29.24
186946,-9.42
59396,8.35
243437,19.95
244264,28.57
115624,6.23
117726,75.74
138373,45.13
36143,16.77
143675,44.99
201935,29.06
7041,22.87
152655,20.15
194832,14.57
289146,31.59
242712,17.67
37831,46.6
24995,25.08
199134,8.76
44984,10.69
25462,23.28
171176,24.23
131243,19.96
202545,67.05
129710,22.67
283209,26.72
36870,31.75
227014,10.81
162903,43.93
168789,23.13
199862,22.8
285561,14.44
40560,25.4
257503,18.36
151372,22.05
252745,12.56
269736,18.5
253771,11.44
190777,21.17
78335,13.66
138919,17.23
21063,70.98
4245,45.09
291404,8.09
100521,11.54
216705,31.42
209352,26.62
114134,11.46
73974,42.64
53908,14.26
59266,51.42
233801,14.84
226918,15.41
74053,24.22
128426,31.51
151467,44.05
174728,26.6
176654,2.8
224069,9.06
228913,9.3
219586,19.41
123810,17.77
36358,10.59
135411,25.79
182467,45.41
40749,27.07
203906,8.56
39224,21.31
236536,30.74
203325,23.94
3161,25.84
204791,16.28
204942,18.06
16144,47.14
201973,27.53
250646,11.04
100701,14.37
101920,33.71
14144,19.13
120337,18.95
73043,30.3
116203,28.3
212944,5.5
46156,26.64
250978,2.82
31146,9.24
149483,4.92
52264,20.9
286916,29.09
157131,81.5
8390,35.49
142488,35.78
296241,26.79
133151,51.55
264158,30.71
43529,2.43
180107,32.03
207501,54.97
5474,47.49
26574,13.79
52785,25.49
35008,11.82
175455,13.45
24770,18.27
140906,5.74
262807,23.86
96809,14.47
86504,16.01
262274,24.39
20859,46.52
271682,20.55
34097,-1.38
228837,38.12
28314,24.46
103727,22.43
250328,19.79
174868,9.64
75126,31.22
203168,1.67
236160,11.44
245142,13.9
54409,13.0
195607,52.62
70288,11.34
174720,25.22
178392,28.65
292704,7.91
258197,9.84
203319,17.84
275356,17.67
67790,20.58
127847,21.92
76450,24.17
71166,21.6
109251,41.5
146171,15.88
194627,10.66
251517,22.06
38266,41.02
280080,8.57
32626,5.85
84408,4.4
168104,42.55
31227,19.19
180950,26.99
71993,28.89
113877,49.18
250861,7.38
88573,26.35
135675,30.51
194933,27.21
86457,-4.72
17784,13.62
32951,40.2
190896,33.59
65522,19.02
61966,38.29
166724,17.71
165605,10.31
243311,23.18
270921,44.87
262102,16.06
295238,23.32
124201,22.12
214632,9.25
141001,47.79
31376,11.32
179753,24.54
243652,19.02
204998,35.68
15679,34.36
191005,19.87
270056,5.98
33187,18.03
183330,63.4
215257,30.16
123288,19.25
239195,28.54
204183,27.46
73227,42.56
136849,16.27
41651,58.87
185739,10.42
18886,48.76
3947,16.32
271143,46.88
126062,11.6
262237,168.05
175645,36.14
280935,28.01
199957,1.29
162401,-1.09
68504,13.93
33053,29.01
191773,13.41
288848,17.23
207367,25.39
159679,26.52
176623,17.82
286378,10.11
87902,23.21
280944,17.54
53943,16.28
170144,4.66
290348,5.3
282976,1.88
144029,48.53
68587,22.71
294373,20.11
281354,12.25
223582,1.57
182653,26.17
146708,53.14
162529,-0.54
61135,22.0
33925,12.64
203185,81.74
119124,16.29
52714,23.25
61879,29.67
263406,35.26
179015,16.31
32852,14.54
274182,7.9
128463,97.5
36724,16.06
61983,5.43
171143,12.89
53016,13.52
186641,12.62
257283,27.36
101388,33.31
92576,26.57
100786,13.14
93975,-0.33
60529,30.22
21812,29.75
247565,53.09
113621,10.36
20513,31.29
247200,30.87
282846,6.07
96405,18.23
102068,45.0
126840,22.31
203477,11.83
46289,-2.52
12633,15.56
155166,40.83
243582,42.34
195381,52.22
72115,1.5
90857,11.38
104333,8.24
193008,8.5
116718,79.86
155300,32.42
276802,27.91
195260,75.48
111410,42.83
135097,35.0
116577,24.41
76165,15.54
135334,16.09
237530,4.46
289670,35.97
84723,15.0
245053,33.21
99980,-2.89
33332,26.99
203131,11.04
210404,8.1
101949,25.99
32028,29.5
191325,38.2
252331,14.53
199108,24.5
97502,20.3
10389,30.35
286866,19.79
290662,9.82
262110,8.37
158071,14.08
169049,-6.98
114219,23.99
73450,33.14
289817,28.85
230531,-10.3
134858,17.1
267493,9.39
58595,52.24
213327,29.08
160437,41.08
271447,15.48
189166,52.47
275981,3.72
224704,23.68
131670,22.1
86165,52.44
12730,8.99
289732,19.01
131636,14.57
16439,20.44
46852,4.28
16266,31.82
119183,13.31
227694,9.01
41769,17.97
15865,15.16
95785,6.71
248295,26.39
224416,18.45
204544,8.75
283880,14.14
112159,5.81
186288,38.98
78582,-5.34
157464,115.3
141742,15.12
93084,32.01
185673,7.16
111190,83.62
251810,5.13
285919,32.43
136686,32.65
53431,22.73
161619,53.71
238419,23.45
296061,12.38
129714,17.42
38845,16.04
233490,133.74
42542,3.4
147510,22.98
233253,22.04
51247,10.5
150188,10.09
293975,9.6
15937,15.18
127031,12.91
53294,2.57
118219,7.81
171370,14.31
223587,7.13
145874,45.21
279231,26.61
203748,20.41
28422,12.84
49982,20.11
238807,37.85
72275,26.11
156500,12.31
39436,5.64
211763,8.68
246306,32.43
235467,34.86
234682,32.5
159988,23.8
157806,16.3
11606,15.57
209642,-7.87
112530,54.39
272668,41.42
280556,7.24
142564,56.89
232728,41.5
125131,54.8
195162,73.81
292365,-3.37
259490,6.96
35707,24.46
195247,53.12
18413,63.54
45211,35.45
100522,33.84
143703,62.44
93817,-5.28
108691,19.99
146646,52.23
123032,12.53
58525,8.62
70811,27.57
35979,41.45
114428,14.51
153246,13.54
122112,6.64
246417,28.5
6422,18.77
226721,19.95
291771,42.99
178591,7.87
86185,41.93
277848,14.55
205226,38.8
273547,27.7
261100,15.34
137401,12.89
101637,4.38
276724,14.62
166569,20.56
225215,26.74
277441,15.19
38809,25.35
245517,25.0
128213,66.89
153326,9.31
39750,13.37
169878,26.81
122979,10.14
112657,-6.16
237354,11.94
193553,28.49
163416,34.51
250376,8.55
182348,32.99
78307,17.02
261741,25.06
177714,14.28
148565,52.67
81017,7.68
288033,18.19
100999,41.87
127682,14.89
112010,25.08
53323,29.93
168518,16.79
272838,16.4
269779,23.37
164708,19.7
63848,28.31
197238,5.21
1260,3.38
168931,4.47
287014,32.66
54231,37.87
253431,12.15
222434,44.71
270570,11.2
202594,2.76
229150,15.7
51288,19.09
114697,49.32
219313,8.27
1026,30.74
65630,5.31
220182,0.91
164257,16.95
129815,41.82
208097,16.29
141809,71.14
189247,7.62
216647,12.2
142533,63.06
278863,14.1
203034,18.11
70900,5.51
241875,46.65
8945,40.09
193687,15.3
39555,53.48
46610,28.58
26220,6.18
158395,38.32
272189,26.09
189442,3.89
194845,3.92
258577,26.59
121633,28.6
112971,27.21
212715,16.14
93958,39.24
105105,3.82
219374,22.92
29634,9.48
216833,13.97
265940,14.25
29965,12.83
144429,17.34
214475,3.25
8427,20.2
114641,30.02
50571,22.66
182164,21.04
76956,42.35
58613,-0.26
182486,3.4
217559,4.64
231074,14.34
201328,47.33
34231,18.48
277843,0.98
296908,8.25
19605,24.83
197856,9.85
20089,46.58
70965,18.09
79239,16.09
244046,21.16
28750,28.19
27525,37.12
116419,24.14
125833,28.0
185485,4.46
118974,10.22
149591,47.37
72954,40.4
48943,15.85
94891,5.7
147033,28.17
228650,34.28
292903,16.18
